country,year,co2,co2_per_capita,coal_co2,oil_co2,gas_co2,population,Code,gdp_per_capita,renewable_energy_consumption,co2_intensity_gdp,co2_growth,gdp_growth,renewable_growth,renewable_share
Netherlands,2013,164.758,9.71,34.682,48.276,79.184,16967013,NLD,61951.316,3.6103115,0.0026594753854784943,-0.004934319794654862,-0.003245328871614217,-0.016326535283025745,0.02144293939777379
Netherlands,2014,157.342,9.239,38.172,47.144,69.378,17030041,NLD,62724.246,3.6512747,0.002508471763853487,-0.04501147137013073,0.012476409702095737,0.011346167775273752,0.022679672221115457
Netherlands,2015,163.743,9.571,45.533,47.104,68.546,17107382,NLD,63771.105,4.031189,0.0025676675980446,0.040682081071805154,0.01668986184385557,0.1040497719878486,0.024027468253772933
Netherlands,2016,164.608,9.568,42.642,47.572,71.748,17204642,NLD,64970.418,4.1387153,0.0025335838227175944,0.005282668572091698,0.018806526874514562,0.02667359431671401,0.024526197696009316
Netherlands,2017,162.078,9.36,38.511,47.448,73.32,17315333,NLD,66383.98,4.794659,0.002441522789082547,-0.015369848367029593,0.021757009474681288,0.1584896888172036,0.028732442023351474
Netherlands,2018,158.042,9.072,35.129,47.591,72.694,17421239,NLD,67488.18,5.5051446,0.0023417730334408192,-0.024901590592183998,0.01663353116218702,0.1481827174779271,0.03366090318155271
Netherlands,2019,152.422,8.691,27.575,47.569,75.028,17537460,NLD,68589.68,6.7085767,0.0022222293499546872,-0.035560167550398036,0.01632137657290511,0.2186013606254773,0.04215768483418058
Netherlands,2020,136.67,7.749,19.404,42.209,73.026,17636680,NLD,65571.375,9.734893,0.0020842936418521037,-0.10334466153179989,-0.04400523518990018,0.45111153011040317,0.06649294842898454
Netherlands,2021,139.684,7.878,24.986,42.646,69.77,17730519,NLD,69323.33,11.482852,0.0020149637935742556,0.02205312065559384,0.05721940404635406,0.1795560567537824,0.07596144159964381
Netherlands,2022,127.241,7.107,24.291,43.644,57.088,17904367,NLD,72103.87,14.416846,0.0017646903002571154,-0.08907963689470522,0.04010972929315426,0.2555109131424842,0.10177230846782746
Netherlands,2023,118.668,6.559,16.799,45.244,54.382,18092473,NLD,71446.695,16.630291,0.0016609305720859445,-0.06737608160891528,-0.009114281937987356,0.1535318473957481,0.12291575065053852
New Zealand,1990,25.497,7.506,4.653,12.386,7.139,3396932,NZL,30851.943,40.272728,0.0008264309317568751,,,,0.612329246671052
